,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
129,2147483647,1,jk on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,rajouri police,B-corporation,48,tner/bert-large-tweetner7-2020,0.992709
130,2147483647,1,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoin ,police,B-group,12,tner/bert-large-tweetner7-2020,0.98519
131,2147483647,1,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoin ,rajouri army field regiment,B-group,14,tner/bert-large-tweetner7-2020,0.96005
132,2147483647,1,rt on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoin ,dassal,B-location,21,tner/bert-large-tweetner7-2020,0.999985
133,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,rajouri army field regiment,B-group,13,tner/bert-large-tweetner7-2020,0.998382
134,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,dassal,B-location,20,tner/bert-large-tweetner7-2020,0.999983
135,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,dassal,B-location,32,tner/bert-large-tweetner7-2020,0.999979
136,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,rajouri police,B-corporation,47,tner/bert-large-tweetner7-2020,0.998741
137,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,police,B-corporation,11,tner/bert-large-tweetner7-2020,0.694623
138,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,rajouri army field regiment,B-group,13,tner/bert-large-tweetner7-2020,0.341263
139,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,dassal,B-location,20,tner/bert-large-tweetner7-2020,0.999984
140,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,dassal,B-location,32,tner/bert-large-tweetner7-2020,0.99998
141,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act,bds,B-group,40,tner/bert-large-tweetner7-2020,0.874255
142,2147483647,1,k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,rajouri army field regiment,B-group,14,tner/bert-large-tweetner7-2020,0.998363
143,2147483647,1,k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,dassal,B-location,21,tner/bert-large-tweetner7-2020,0.999982
144,2147483647,1,k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,dassal,B-location,33,tner/bert-large-tweetner7-2020,0.999978
145,2147483647,1,k on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police,rajouri police,B-corporation,48,tner/bert-large-tweetner7-2020,0.998445
146,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,rajouri army field regiment,B-group,13,tner/bert-large-tweetner7-2020,0.998382
147,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,dassal,B-location,20,tner/bert-large-tweetner7-2020,0.999983
148,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,dassal,B-location,32,tner/bert-large-tweetner7-2020,0.999979
149,2147483647,1,on 22nd jan at 6pm a joint op was launched by police sog rajouri army field regiment crpf 72bn at dassal its adjoining area during search 2 ied s were recovered at dassal later on ied s were destroyed by bds team case registered under explosive act rajouri police ,rajouri police,B-corporation,47,tner/bert-large-tweetner7-2020,0.998741
150,2147483647,1,rt in the east a russian t 72b tank was damaged by a ukrainian landmine ied interestingly though being equipped w ,east,B-location,3,tner/bert-large-tweetner7-2020,0.999539
151,2147483647,1,rt in the east a russian t 72b tank was damaged by a ukrainian landmine ied interestingly though being equipped w ,russian 72b tank,B-product,5,tner/bert-large-tweetner7-2020,0.999683
152,2147483647,1,rt in the east a russian t 72b tank was damaged by a ukrainian landmine ied interestingly though being equipped w ,ukrainian landmine,B-product,13,tner/bert-large-tweetner7-2020,0.866525
153,2147483647,1,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town ,rajouri army,B-group,7,tner/bert-large-tweetner7-2020,0.999951
154,2147483647,1,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town ,rahul gandhi,B-person,22,tner/bert-large-tweetner7-2020,0.99999
155,2147483647,1,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town ,budhal road,B-location,33,tner/bert-large-tweetner7-2020,0.999968
156,2147483647,1,ied fitted inside a bottle found in rajouri army and bomb squad on spot i told you long back as soon as rahul gandhi enter jk these things will happen exact location is budhal road near kotranka town ,kotranka town taliban ww2,B-location,36,tner/bert-large-tweetner7-2020,0.99997
157,2147483647,1,rt ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicat ,rajouri army,B-group,13,tner/bert-large-tweetner7-2020,0.999946
158,2147483647,1,rt ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicat ,rahul gandhi,B-person,20,tner/bert-large-tweetner7-2020,0.999988
159,2147483647,1,ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicator as he entered jk these things start taking place exact location is budhal road near kotranka town and appu is still in jammu ,rajouri army,B-group,12,tner/bert-large-tweetner7-2020,0.999834
160,2147483647,1,ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicator as he entered jk these things start taking place exact location is budhal road near kotranka town and appu is still in jammu ,rahul gandhi,B-person,19,tner/bert-large-tweetner7-2020,0.999989
161,2147483647,1,ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicator as he entered jk these things start taking place exact location is budhal road near kotranka town and appu is still in jammu ,budhal road,B-location,36,tner/bert-large-tweetner7-2020,0.999954
162,2147483647,1,ig gt rg gt rgjr ied fitted inside a bottle found in rajouri army and bomb squad on spot rahul gandhi statement was indicator as he entered jk these things start taking place exact location is budhal road near kotranka town and appu is still in jammu ,kotranka town aircraft,B-location,39,tner/bert-large-tweetner7-2020,0.999977
163,2147483647,1, claim ansar al sharia in yemen asy aqap aqy killed four houthis and injured others in an ied attack on a military convoy in wadi omaran modia abyan yemen 23 january 2023 read more  ,claim ansar al sharia wadi omaran modia,B-event,1,tner/bert-large-tweetner7-2020,0.983194
164,2147483647,1, claim ansar al sharia in yemen asy aqap aqy killed four houthis and injured others in an ied attack on a military convoy in wadi omaran modia abyan yemen 23 january 2023 read more  ,abyan,B-location,28,tner/bert-large-tweetner7-2020,0.732117
165,2147483647,1, claim ansar al sharia in yemen asy aqap aqy killed four houthis and injured others in an ied attack on a military convoy in wadi omaran modia abyan yemen 23 january 2023 read more  ,claim ansar al sharia wadi omaran modia,B-event,1,tner/bert-large-tweetner7-2020,0.983194
