id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1521713568408018944,JusticeMyanmar,rt press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,2022-05-04,True,@JusticeMyanmar,Org,Myanmar, press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,0,95,0_myanmar_burma_military_myanmars
1521936871575769088,MTA_Calendar,rt event date change 14th may 2pm the event taiwan china and the left with has been moved ,2022-05-04,True,@MTA_Calendar,Org,Asia, event date change 14th may 2pm the event taiwan china and the left with has been moved ,1,65,1_elections_asian_free_here
1522190049143664640,MyanmarWitness,rt brilliant video thread explaining our project ,2022-05-05,True,@MyanmarWitness,Org,Myanmar, brilliant video thread explaining our project ,-1,168,-1_people_at_to_in
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point
1522206601792262149,PVamplify,rt this was a really good panel from on beyond asean s five point consensus humanitarian assistance ,2022-05-05,True,@PVamplify,Org,Myanmar, this was a really good panel from on beyond asean s five point consensus humanitarian assistance ,3,31,3_humanitarian_beyond_five_point
1522163390445105152,PVamplify,rt latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,2022-05-05,True,@PVamplify,Org,Myanmar, latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,0,95,0_myanmar_burma_military_myanmars
1522134379912663040,PVamplify,rt live beyond s five point consensus humanitarian assistance to join the conversation with an expert pan ,2022-05-05,True,@PVamplify,Org,Myanmar, live beyond s five point consensus humanitarian assistance to join the conversation with an expe pan ,3,31,3_humanitarian_beyond_five_point
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point
1522317740111175681,JusticeMyanmar,rt recent vibes of dont forget to support and allies more ,2022-05-05,True,@JusticeMyanmar,Org,Myanmar, recent vibes of dont forget to suppo and allies more ,7,25,7_miss_dont_series_30am
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in
1522482295025799168,aapp_burma,rt today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,2022-05-06,True,@aapp_burma,Org,Myanmar, today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,-1,168,-1_people_at_to_in
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point
1522453020285751297,PVamplify,rt 1 in every 5 people in s chin state have been displaced since the salai ,2022-05-06,True,@PVamplify,Org,Myanmar, 1 in every 5 people in s chin state have been displaced since the salai ,-1,168,-1_people_at_to_in
1522392390006235136,PVamplify,rt did you miss todays humanitarian webinar brought to you by  below is a glimps ,2022-05-06,True,@PVamplify,Org,Myanmar, did you miss todays humanitarian webinar brought to you by  below is a glimps ,3,31,3_humanitarian_beyond_five_point
1522462404495683584,WITNESS_Asia,rt you can still capture and share media for during learn the tools and tactics that make th ,2022-05-06,True,@WITNESS_Asia,Org,Asia, you can still capture and share media for during learn the tools and tactics that make th ,-1,168,-1_people_at_to_in
1522435761198739456,Anfrel,rt sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition parties ahead o ,2022-05-06,True,@Anfrel,Org,Asia, sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition paies ahead o ,-1,168,-1_people_at_to_in
1522427324373045249,Anfrel, has found that still falls short of the standard of democratic and urged the cambodian authorities must take genuine efforts towards democratization and political reforms download the full report here ,2022-05-06,True,@Anfrel,Org,Asia, has found that still falls sho of the standard of democratic and urged the cambodian authorities must take genuine effos towards democratization and political reforms download the full repo here ,1,65,1_elections_asian_free_here
1522426236009869312,Anfrel,rt excellent new pre election assessment report by about before the june 5 commune elections laying out all th ,2022-05-06,True,@Anfrel,Org,Asia, excellent new pre election assessment repo by about before the june 5 commune elections laying out all th ,1,65,1_elections_asian_free_here
1522424974501625857,Anfrel,rt  program officer lee chung lun briefing about the problematic situation in in the lead up to the national ,2022-05-06,True,@Anfrel,Org,Asia,  program officer lee chung lun briefing about the problematic situation in in the lead up to the national ,1,65,1_elections_asian_free_here
1522422709887836160,Anfrel,rt press conference on and in ahead of the commune and sangkat council elections in june with ,2022-05-06,True,@Anfrel,Org,Asia, press conference on and in ahead of the commune and sangkat council elections in june with ,-1,168,-1_people_at_to_in
1522422363971026944,Anfrel, is releasing its pre election assessment report of the 2022 cambodian commune and sangkat council download the full report here ,2022-05-06,True,@Anfrel,Org,Asia, is releasing its pre election assessment repo of the 2022 cambodian commune and sangkat council download the full repo here ,1,65,1_elections_asian_free_here
1522421051204173825,Anfrel,happening now press conference on and in ahead of the commune and sangkat council with and ,2022-05-06,True,@Anfrel,Org,Asia,happening now press conference on and in ahead of the commune and sangkat council with and ,-1,168,-1_people_at_to_in
1522419183933595649,Anfrel,rt the press conference on the and situation in ahead of the commune and sangkat council ,2022-05-06,True,@Anfrel,Org,Asia, the press conference on the and situation in ahead of the commune and sangkat council ,-1,168,-1_people_at_to_in
1522381043562475522,Anfrel,rt anfrel aphr hrw and icj are holding a joint press conference this friday 6 may 2022 at 10 30 a m bangkok time about the ,2022-05-06,True,@Anfrel,Org,Asia, anfrel aphr hrw and icj are holding a joint press conference this friday 6 may 2022 at 10 30 a m bangkok time about the ,-1,168,-1_people_at_to_in
1522368132601753600,Anfrel,rt dont miss the joint press conference that and are holding today at 10 30am bkk time on the ,2022-05-06,True,@Anfrel,Org,Asia, dont miss the joint press conference that and are holding today at 10 30am bkk time on the ,7,25,7_miss_dont_series_30am
1522495967748329472,ChinHumanRights,rt excellent op ed by salai za uk of ahead of us asean summit suggesting washington to go beyond the existing ,2022-05-06,True,@ChinHumanRights,Org,Myanmar, excellent op ed by salai za uk of ahead of us asean summit suggesting washington to go beyond the existing ,3,31,3_humanitarian_beyond_five_point
1522987123405725700,nslwin,rt a veteran of partisan in ex yugoslavia talked about the anti resistance which she joined at 16 her job was decoding ,2022-05-07,True,@nslwin,Activist,Myanmar, a veteran of paisan in ex yugoslavia talked about the anti resistance which she joined at 16 her job was decoding ,-1,168,-1_people_at_to_in
1523447729208573952,Anfrel,look today is election day in the deployed election observation teams across the country to observe the electoral processes ,2022-05-08,True,@Anfrel,Org,Asia,look today is election day in the deployed election observation teams across the country to observe the electoral processes ,1,65,1_elections_asian_free_here
1523295287309369344,ChinHumanRights,since feb 2021 data verified by shows a total of 22 incidents of landmine in chin resulting in 7 deaths 8 injury maiming of civilians including death of 1 injury of 2 children 7 incidents involved resistance fighters such as via booby traps on dead bodies ,2022-05-08,True,@ChinHumanRights,Org,Myanmar,since feb 2021 data verified by shows a total of 22 incidents of landmine in chin resulting in 7 deaths 8 injury maiming of civilians including death of 1 injury of 2 children 7 incidents involved resistance fighters such as via booby traps on dead bodies ,0,95,0_myanmar_burma_military_myanmars
1523495384214999040,aapp_burma,rt and i wish i could post the names and photos of those children one by one like i did last year but sadly i have lost track ,2022-05-09,True,@aapp_burma,Org,Myanmar, and i wish i could post the names and photos of those children one by one like i did last year but sadly i have lost track ,7,25,7_miss_dont_series_30am
